	30	FF	FF	1148524	636853011206641212	Initial
0	0	14	40	FF	FF	1173283	636853011452301201	RecordStandby
0	0	14	30	FF	FF	1173300	636853011452461200	RecordStandby
0	0	14	B0	1	80	1173317	636853011452626547	RecordStandby
0	0	14	E0	0	0	1173334	636853011452791157	RecordStandby
0	0	14	40	FF	FF	1173350	636853011452964980	RecordStandby
0	0	14	30	FF	FF	1173367	636853011453134511	RecordStandby
0	0	14	B0	1	80	1173384	636853011453301192	RecordStandby
0	0	14	E0	0	0	1173400	636853011453471180	RecordStandby
0	0	14	40	FF	FF	1173416	636853011453631490	RecordStandby
0	0	14	30	FF	FF	1173434	636853011453801182	RecordStandby
49	51	14	B0	1	80	1173450	636853011453971254	RecordStandby
49	51	14	E0	0	0	1173467	636853011454134547	RecordStandby
99	42	14	40	FF	FF	1173484	636853011454305475	RecordStandby
99	42	14	30	FF	FF	1173500	636853011454471230	RecordStandby
0	0	14	B0	1	80	1173517	636853011454634688	RecordStandby
0	0	14	E0	0	0	1173533	636853011454801180	RecordStandby
0	0	14	40	FF	FF	1173551	636853011454971176	RecordStandby
0	0	14	30	FF	FF	1173567	636853011455141186	RecordStandby
0	0	14	B0	1	80	1173583	636853011455291194	RecordStandby
0	0	14	E0	0	0	1173601	636853011455461183	RecordStandby
0	0	14	40	FF	FF	1173617	636853011455631184	RecordStandby
0	0	14	30	FF	FF	1173634	636853011455801162	RecordStandby
0	0	14	B0	1	80	1173651	636853011455966305	RecordStandby
0	0	14	E0	0	0	1173667	636853011456131222	RecordStandby
0	0	14	40	FF	FF	1173684	636853011456301243	RecordStandby
0	0	14	30	FF	FF	1173701	636853011456471216	RecordStandby
0	0	14	B0	1	80	1173718	636853011456635859	RecordStandby
0	0	14	E0	0	0	1173734	636853011456801182	RecordStandby
0	0	14	40	FF	FF	1173750	636853011456971203	RecordStandby
0	0	14	30	FF	FF	1173768	636853011457141191	RecordStandby
0	0	14	B0	1	80	1173784	636853011457301202	RecordStandby
0	0	14	E0	0	0	1173800	636853011457466069	RecordStandby
0	0	14	40	FF	FF	1173818	636853011457641205	RecordStandby
0	0	14	30	FF	FF	1173834	636853011457805643	RecordStandby
0	0	14	B0	1	80	1173851	636853011457971192	RecordStandby
49	51	14	E0	0	0	1173868	636853011458141198	RecordStandby
49	51	14	40	FF	FF	1173884	636853011458306552	RecordStandby
99	42	14	30	FF	FF	1173901	636853011458471217	RecordStandby
99	42	14	B0	1	80	1173918	636853011458641220	RecordStandby
0	0	14	E0	0	0	1173935	636853011458804173	RecordStandby
0	0	14	40	FF	FF	1173951	636853011458971178	RecordStandby
0	0	14	30	FF	FF	1173968	636853011459141339	RecordStandby
0	0	14	B0	1	80	1173985	636853011459301241	RecordStandby
0	0	14	E0	0	0	1174001	636853011459471192	RecordStandby
0	0	14	40	FF	FF	1174018	636853011459635779	RecordStandby
0	0	14	30	FF	FF	1174035	636853011459804068	RecordStandby
0	0	14	B0	1	80	1174051	636853011459971377	RecordStandby
0	0	14	E0	0	0	1174068	636853011460141201	RecordStandby
0	0	14	40	FF	FF	1174085	636853011460311327	RecordStandby
0	0	14	30	FF	FF	1174102	636853011460471202	RecordStandby
0	0	14	B0	1	80	1174118	636853011460641250	RecordStandby
0	0	14	E0	0	0	1174134	636853011460801177	RecordStandby
0	0	14	40	FF	FF	1174152	636853011460966491	RecordStandby
0	0	14	30	FF	FF	1174168	636853011461141216	RecordStandby
0	0	14	B0	1	80	1174184	636853011461301171	RecordStandby
0	0	14	E0	0	0	1174202	636853011461461153	RecordStandby
0	0	14	40	FF	FF	1174218	636853011461641200	RecordStandby
0	0	14	30	FF	FF	1174235	636853011461803828	RecordStandby
0	0	14	B0	1	80	1174252	636853011461971220	RecordStandby
0	0	14	E0	0	0	1174268	636853011462131161	RecordStandby
49	51	14	40	FF	FF	1174285	636853011462311156	RecordStandby
49	51	14	30	FF	FF	1174302	636853011462481884	RecordStandby
99	42	14	B0	1	80	1174319	636853011462641250	RecordStandby
99	42	14	E0	0	0	1174335	636853011462804739	RecordStandby
0	0	14	40	FF	FF	1174351	636853011462972028	RecordStandby
0	0	14	30	FF	FF	1174369	636853011463141204	RecordStandby
0	0	14	B0	1	80	1174385	636853011463301181	RecordStandby
0	0	14	E0	0	0	1174402	636853011463461160	RecordStandby
0	0	14	40	FF	FF	1174419	636853011463641187	RecordStandby
0	0	14	30	FF	FF	1174435	636853011463801343	RecordStandby
0	0	14	B0	1	80	1174452	636853011463971288	RecordStandby
0	0	14	E0	0	0	1174469	636853011464135425	RecordStandby
0	0	14	40	FF	FF	1174486	636853011464305997	RecordStandby
0	0	14	30	FF	FF	1174502	636853011464481634	RecordStandby
0	0	14	B0	1	80	1174518	636853011464641197	RecordStandby
0	0	14	E0	0	0	1174536	636853011464801241	RecordStandby
0	0	14	40	FF	FF	1174552	636853011464972071	RecordStandby
0	0	14	30	FF	FF	1174568	636853011465141334	RecordStandby
0	0	14	B0	1	80	1174586	636853011465301251	RecordStandby
0	0	14	E0	0	0	1174602	636853011465471186	RecordStandby
0	0	14	40	FF	FF	1174619	636853011465641168	RecordStandby
0	0	14	30	FF	FF	1174636	636853011465801158	RecordStandby
0	0	14	B0	1	80	1174652	636853011465971211	RecordStandby
0	0	14	E0	0	0	1174669	636853011466141304	RecordStandby
0	0	14	40	FF	FF	1174685	636853011466311236	RecordStandby
49	51	14	30	FF	FF	1174703	636853011466483078	RecordStandby
49	51	14	B0	1	80	1174720	636853011466653302	RecordStandby
99	42	14	E0	0	0	1174735	636853011466811200	RecordStandby
99	42	14	40	FF	FF	1174753	636853011466982917	RecordStandby
0	0	14	30	FF	FF	1174769	636853011467141225	RecordStandby
0	0	14	B0	1	80	1174786	636853011467301277	RecordStandby
0	0	14	E0	0	0	1174803	636853011467471175	RecordStandby
0	0	14	40	FF	FF	1174819	636853011467641179	RecordStandby
0	0	14	30	FF	FF	1174836	636853011467811281	RecordStandby
0	0	14	B0	1	80	1174853	636853011467971167	RecordStandby
0	0	14	E0	0	0	1174870	636853011468141228	RecordStandby
0	0	14	40	FF	FF	1174886	636853011468311185	RecordStandby
0	0	14	30	FF	FF	1174902	636853011468481844	RecordStandby
0	0	14	B0	1	80	1174920	636853011468641273	RecordStandby
0	0	14	E0	0	0	1174936	636853011468811335	RecordStandby
0	0	14	40	FF	FF	1174952	636853011468983591	RecordStandby
0	0	14	30	FF	FF	1174970	636853011469141697	RecordStandby
0	0	14	B0	1	80	1174986	636853011469311395	RecordStandby
0	0	14	E0	0	0	1175003	636853011469471347	RecordStandby
0	0	14	40	FF	FF	1175020	636853011469641174	RecordStandby
0	0	14	30	FF	FF	1175036	636853011469811218	RecordStandby
0	0	14	B0	1	80	1175053	636853011469981198	RecordStandby
0	0	14	E0	0	0	1175069	636853011470141354	RecordStandby
0	0	14	40	FF	FF	1175087	636853011470311457	RecordStandby
0	0	14	30	FF	FF	1175103	636853011470484119	RecordStandby
49	51	14	B0	1	80	1175119	636853011470652558	RecordStandby
49	51	14	E0	0	0	1175137	636853011470821182	RecordStandby
99	42	14	40	FF	FF	1175153	636853011470991279	RecordStandby
99	42	14	30	FF	FF	1175170	636853011471151783	RecordStandby
0	0	14	B0	1	80	1175187	636853011471311386	RecordStandby
0	0	14	E0	0	0	1175203	636853011471471165	RecordStandby
0	0	14	40	FF	FF	1175220	636853011471651183	RecordStandby
0	0	14	30	FF	FF	1175237	636853011471811560	RecordStandby
0	0	14	B0	1	80	1175254	636853011471981249	RecordStandby
0	0	14	E0	0	0	1175270	636853011472141573	RecordStandby
0	0	14	40	FF	FF	1175286	636853011472321212	RecordStandby
0	0	14	30	FF	FF	1175304	636853011472481159	RecordStandby
0	0	14	B0	1	80	1175320	636853011472641233	RecordStandby
0	0	14	E0	0	0	1175336	636853011472811260	RecordStandby
0	0	14	40	FF	FF	1175354	636853011472984530	RecordStandby
0	0	14	30	FF	FF	1175370	636853011473152431	RecordStandby
0	0	14	B0	1	80	1175387	636853011473311186	RecordStandby
0	0	14	E0	0	0	1175404	636853011473481172	RecordStandby
0	0	14	40	FF	FF	1175420	636853011473651194	RecordStandby
0	0	14	30	FF	FF	1175437	636853011473811220	RecordStandby
0	0	14	B0	1	80	1175454	636853011473985847	RecordStandby
0	0	14	E0	0	0	1175471	636853011474141247	RecordStandby
0	0	14	40	FF	FF	1175487	636853011474321610	RecordStandby
0	0	14	30	FF	FF	1175504	636853011474485981	RecordStandby
0	0	14	B0	1	80	1175521	636853011474652621	RecordStandby
49	51	14	E0	0	0	1175537	636853011474821814	RecordStandby
49	51	14	40	FF	FF	1175555	636853011474995689	RecordStandby
99	42	14	30	FF	FF	1175571	636853011475156023	RecordStandby
99	42	14	B0	1	80	1175587	636853011475321319	RecordStandby
0	0	14	E0	0	0	1175604	636853011475481245	RecordStandby
0	0	14	40	FF	FF	1175621	636853011475651199	RecordStandby
0	0	14	30	FF	FF	1175638	636853011475821196	RecordStandby
0	0	14	B0	1	80	1175654	636853011475991232	RecordStandby
0	0	14	E0	0	0	1175670	636853011476151321	RecordStandby
0	0	14	40	FF	FF	1175688	636853011476323519	RecordStandby
0	0	14	30	FF	FF	1175705	636853011476495188	RecordStandby
0	0	14	B0	1	80	1175720	636853011476655728	RecordStandby
0	0	14	E0	0	0	1175738	636853011476821854	RecordStandby
0	0	14	40	FF	FF	1175754	636853011476991885	RecordStandby
0	0	14	30	FF	FF	1175773	636853011477176015	RecordStandby
0	0	14	B0	1	80	1175788	636853011477326128	RecordStandby
0	0	14	E0	0	0	1175804	636853011477491183	RecordStandby
0	0	14	40	FF	FF	1175822	636853011477651174	RecordStandby
0	0	14	30	FF	FF	1175838	636853011477821270	RecordStandby
0	0	14	B0	1	80	1175855	636853011477991196	RecordStandby
0	0	14	E0	0	0	1175871	636853011478153370	RecordStandby
0	0	14	40	FF	FF	1175888	636853011478323388	RecordStandby
0	0	14	30	FF	FF	1175906	636853011478505908	RecordStandby
0	0	14	B0	1	80	1175921	636853011478661206	RecordStandby
0	0	14	E0	0	0	1175938	636853011478822129	RecordStandby
49	51	14	40	FF	FF	1175955	636853011478996038	RecordStandby
49	51	14	30	FF	FF	1175973	636853011479181183	RecordStandby
99	42	14	B0	1	80	1175990	636853011479346813	RecordStandby
99	42	14	E0	0	0	1176006	636853011479505059	RecordStandby
0	0	14	40	FF	FF	1176024	636853011479675004	RecordStandby
0	0	14	30	FF	FF	1176040	636853011479841207	RecordStandby
0	0	14	B0	1	80	1176056	636853011480005860	RecordStandby
0	0	14	E0	0	0	1176074	636853011480171159	RecordStandby
0	0	14	40	FF	FF	1176090	636853011480341165	RecordStandby
0	0	14	30	FF	FF	1176107	636853011480511212	RecordStandby
0	0	14	B0	1	80	1176123	636853011480681340	RecordStandby
0	0	4	E0	0	0	1176140	636853011480841178	Record
0	0	4	40	FF	FF	1176157	636853011481006405	Record
0	0	4	30	FF	FF	1176173	636853011481181200	Record
0	0	4	B0	1	A0	1176190	636853011481346486	Record
0	0	4	E0	0	0	1176207	636853011481511173	Record
0	0	4	40	FF	FF	1176223	636853011481681330	Record
0	0	4	30	FF	FF	1176241	636853011481845953	Record
0	0	4	B0	1	A0	1176257	636853011482011208	Record
0	0	4	E0	0	0	1176273	636853011482175323	Record
0	0	4	40	FF	FF	1176291	636853011482345858	Record
0	0	4	30	FF	FF	1176307	636853011482511199	Record
0	0	4	B0	1	A0	1176324	636853011482671153	Record
0	0	4	E0	0	0	1176340	636853011482831169	Record
0	0	4	40	FF	FF	1176357	636853011483014158	Record
49	51	4	30	FF	FF	1176374	636853011483181198	Record
49	51	4	B0	1	A0	1176390	636853011483346364	Record
99	42	4	E0	0	0	1176408	636853011483515174	Record
99	42	4	40	FF	FF	1176424	636853011483684728	Record
0	0	4	30	FF	FF	1176440	636853011483844693	Record
0	0	4	B0	1	A0	1176458	636853011484011238	Record
0	0	4	E0	0	0	1176474	636853011484175898	Record
0	0	4	40	FF	FF	1176491	636853011484346931	Record
0	0	4	30	FF	FF	1176507	636853011484512267	Record
0	0	4	B0	1	A0	1176524	636853011484681251	Record
0	0	4	E0	0	0	1176541	636853011484851184	Record
0	0	4	40	FF	FF	1176558	636853011485021363	Record
0	0	4	30	FF	FF	1176574	636853011485182600	Record
0	0	4	B0	1	A0	1176591	636853011485351220	Record
0	0	4	E0	0	0	1176607	636853011485511345	Record
0	0	4	40	FF	FF	1176625	636853011485681219	Record
0	0	4	30	FF	FF	1176641	636853011485841203	Record
0	0	4	B0	1	A0	1176657	636853011486021199	Record
0	0	4	E0	0	0	1176675	636853011486176454	Record
0	0	4	40	FF	FF	1176691	636853011486346642	Record
0	0	4	30	FF	FF	1176708	636853011486521215	Record
0	0	4	B0	1	A0	1176724	636853011486685478	Record
0	0	4	E0	0	0	1176741	636853011486847013	Record
0	0	4	40	FF	FF	1176758	636853011487016599	Record
0	0	4	30	FF	FF	1176774	636853011487182274	Record
49	51	4	B0	1	A0	1176792	636853011487351274	Record
49	51	4	E0	0	0	1176808	636853011487521198	Record
99	42	4	40	FF	FF	1176824	636853011487691222	Record
99	42	4	30	FF	FF	1176842	636853011487852238	Record
0	0	4	B0	1	A0	1176858	636853011488014756	Record
0	0	4	E0	0	0	1176875	636853011488181194	Record
0	0	4	40	FF	FF	1176891	636853011488351211	Record
0	0	4	30	FF	FF	1176908	636853011488521182	Record
0	0	4	B0	1	A0	1176925	636853011488686215	Record
0	0	4	E0	0	0	1176941	636853011488851173	Record
0	0	4	40	FF	FF	1176958	636853011489016817	Record
0	0	4	30	FF	FF	1176975	636853011489191173	Record
0	0	4	B0	1	A0	1176991	636853011489351203	Record
0	0	4	E0	0	0	1177008	636853011489516639	Record
0	0	4	40	FF	FF	1177025	636853011489686912	Record
0	0	4	30	FF	FF	1177042	636853011489857042	Record
0	0	4	B0	1	A0	1177059	636853011490021182	Record
0	0	4	E0	0	0	1177075	636853011490181211	Record
0	0	4	40	FF	FF	1177092	636853011490351180	Record
0	0	4	30	FF	FF	1177108	636853011490511932	Record
0	0	4	B0	1	A0	1177125	636853011490685903	Record
0	0	4	E0	0	0	1177142	636853011490846140	Record
0	0	4	40	FF	FF	1177158	636853011491021207	Record
0	0	4	30	FF	FF	1177176	636853011491186472	Record
0	0	4	B0	1	A0	1177192	636853011491355466	Record
49	51	4	E0	0	0	1177208	636853011491521194	Record
49	51	4	40	FF	FF	1177226	636853011491694229	Record
99	42	4	30	FF	FF	1177242	636853011491856390	Record
99	42	4	B0	1	A0	1177260	636853011492031201	Record
0	0	4	E0	0	0	1177275	636853011492182773	Record
0	0	4	40	FF	FF	1177292	636853011492351188	Record
0	0	4	30	FF	FF	1177309	636853011492521267	Record
0	0	4	B0	1	A0	1177325	636853011492681532	Record
0	0	4	E0	0	0	1177342	636853011492853783	Record
0	0	4	40	FF	FF	1177359	636853011493021155	Record
0	0	4	30	FF	FF	1177375	636853011493181179	Record
0	0	4	B0	1	A0	1177392	636853011493351333	Record
0	0	4	E0	0	0	1177409	636853011493515900	Record
0	0	4	40	FF	FF	1177425	636853011493686003	Record
0	0	4	30	FF	FF	1177443	636853011493855958	Record
0	0	4	B0	1	A0	1177459	636853011494024845	Record
0	0	4	E0	0	0	1177476	636853011494185889	Record
0	0	4	40	FF	FF	1177492	636853011494351176	Record
0	0	4	30	FF	FF	1177509	636853011494521161	Record
0	0	4	B0	1	A0	1177526	636853011494686580	Record
0	0	4	E0	0	0	1177542	636853011494854866	Record
0	0	4	40	FF	FF	1177560	636853011495031214	Record
0	0	4	30	FF	FF	1177576	636853011495196778	Record
0	0	4	B0	1	A0	1177592	636853011495361206	Record
0	0	4	E0	0	0	1177609	636853011495525980	Record
49	51	4	40	FF	FF	1177626	636853011495695969	Record
49	51	4	30	FF	FF	1177643	636853011495861175	Record
99	42	4	B0	1	A0	1177659	636853011496031206	Record
99	42	4	E0	0	0	1177676	636853011496192167	Record
0	0	4	40	FF	FF	1177693	636853011496355617	Record
0	0	4	30	FF	FF	1177710	636853011496521819	Record
0	0	4	B0	1	A0	1177726	636853011496695384	Record
0	0	4	E0	0	0	1177743	636853011496861229	Record
0	0	4	40	FF	FF	1177759	636853011497026703	Record
0	0	4	30	FF	FF	1177777	636853011497201210	Record
0	0	4	B0	1	A0	1177793	636853011497361363	Record
0	0	4	E0	0	0	1177809	636853011497521180	Record
0	0	4	40	FF	FF	1177826	636853011497695596	Record
0	0	4	30	FF	FF	1177843	636853011497861212	Record
0	0	4	B0	1	A0	1177860	636853011498031244	Record
0	0	4	E0	0	0	1177876	636853011498191206	Record
0	0	4	40	FF	FF	1177893	636853011498361209	Record
0	0	4	30	FF	FF	1177910	636853011498531210	Record
0	0	4	B0	1	A0	1177926	636853011498696948	Record
0	0	4	E0	0	0	1177943	636853011498851927	Record
0	0	4	40	FF	FF	1177960	636853011499031203	Record
0	0	4	30	FF	FF	1177977	636853011499201238	Record
0	0	4	B0	1	A0	1177994	636853011499362177	Record
0	0	4	E0	0	0	1178010	636853011499531170	Record
0	0	4	40	FF	FF	1178027	636853011499701342	Record
49	51	4	30	FF	FF	1178044	636853011499871182	Record
49	51	4	B0	1	A0	1178060	636853011500031204	Record
99	42	4	E0	0	0	1178077	636853011500201172	Record
99	42	4	40	FF	FF	1178094	636853011500371353	Record
0	0	4	30	FF	FF	1178110	636853011500531175	Record
0	0	4	B0	1	A0	1178127	636853011500693830	Record
0	0	4	E0	0	0	1178143	636853011500861174	Record
0	0	4	40	FF	FF	1178161	636853011501034742	Record
0	0	4	30	FF	FF	1178177	636853011501195972	Record
0	0	4	B0	1	A0	1178193	636853011501361207	Record
0	0	4	E0	0	0	1178210	636853011501525806	Record
0	0	4	40	FF	FF	1178227	636853011501691167	Record
0	0	4	30	FF	FF	1178244	636853011501871174	Record
0	0	4	B0	1	A0	1178260	636853011502031199	Record
0	0	4	E0	0	0	1178277	636853011502196325	Record
0	0	4	40	FF	FF	1178294	636853011502365701	Record
0	0	4	30	FF	FF	1178310	636853011502534430	Record
0	0	4	B0	1	A0	1178328	636853011502701203	Record
0	0	4	E0	0	0	1178344	636853011502851453	Record
0	0	4	40	FF	FF	1178360	636853011503031438	Record
0	0	4	30	FF	FF	1178378	636853011503205279	Record
0	0	4	B0	1	A0	1178394	636853011503361158	Record
0	0	4	E0	0	0	1178411	636853011503531260	Record
0	0	4	40	FF	FF	1178427	636853011503701218	Record
0	0	4	30	FF	FF	1178444	636853011503865646	Record
49	51	4	B0	1	A0	1178461	636853011504034518	Record
49	51	4	E0	0	0	1178478	636853011504205874	Record
99	42	4	40	FF	FF	1178494	636853011504371389	Record
99	42	4	30	FF	FF	1178511	636853011504541166	Record
0	0	4	B0	1	A0	1178527	636853011504691582	Record
0	0	4	E0	0	0	1178544	636853011504861276	Record
0	0	4	40	FF	FF	1178561	636853011505031554	Record
0	0	4	30	FF	FF	1178578	636853011505206544	Record
0	0	4	B0	1	A0	1178594	636853011505371196	Record
0	0	4	E0	0	0	1178611	636853011505531169	Record
0	0	4	40	FF	FF	1178628	636853011505706377	Record
0	0	4	30	FF	FF	1178645	636853011505871186	Record
0	0	4	B0	1	A0	1178661	636853011506036632	Record
0	0	4	E0	0	0	1178678	636853011506201254	Record
0	0	4	40	FF	FF	1178694	636853011506371199	Record
0	0	4	30	FF	FF	1178712	636853011506541221	Record
0	0	4	B0	1	A0	1178728	636853011506691362	Record
0	0	4	E0	0	0	1178744	636853011506861581	Record
0	0	4	40	FF	FF	1178762	636853011507041219	Record
0	0	4	30	FF	FF	1178778	636853011507206372	Record
0	0	4	B0	1	A0	1178795	636853011507371210	Record
0	0	4	E0	0	0	1178811	636853011507534305	Record
0	0	4	40	FF	FF	1178828	636853011507705502	Record
0	0	4	30	FF	FF	1178845	636853011507871213	Record
0	0	4	B0	1	A0	1178861	636853011508035576	Record
49	51	4	E0	0	0	1178878	636853011508205935	Record
49	51	4	40	FF	FF	1178895	636853011508375907	Record
99	42	4	30	FF	FF	1178912	636853011508545587	Record
99	42	4	B0	1	A0	1178929	636853011508703241	Record
0	0	4	E0	0	0	1178945	636853011508861397	Record
0	0	4	40	FF	FF	1178961	636853011509035964	Record
0	0	4	30	FF	FF	1178979	636853011509206016	Record
0	0	4	B0	1	A0	1178994	636853011509371222	Record
0	0	4	E0	0	0	1179012	636853011509544258	Record
0	0	4	40	FF	FF	1179029	636853011509705865	Record
0	0	4	30	FF	FF	1179045	636853011509875711	Record
0	0	4	B0	1	A0	1179062	636853011510041222	Record
0	0	4	E0	0	0	1179078	636853011510201229	Record
0	0	4	40	FF	FF	1179096	636853011510375456	Record
0	0	4	30	FF	FF	1179112	636853011510541173	Record
0	0	4	B0	1	A0	1179128	636853011510711261	Record
0	0	4	E0	0	0	1179146	636853011510871245	Record
0	0	4	40	FF	FF	1179162	636853011511041198	Record
0	0	4	30	FF	FF	1179179	636853011511201930	Record
0	0	4	B0	1	A0	1179195	636853011511371167	Record
0	0	4	E0	0	0	1179212	636853011511531524	Record
0	0	4	40	FF	FF	1179229	636853011511701528	Record
0	0	4	30	FF	FF	1179245	636853011511861361	Record
0	0	4	B0	1	A0	1179262	636853011512031552	Record
0	0	4	E0	0	0	1179279	636853011512201538	Record
49	51	4	40	FF	FF	1179296	636853011512381185	Record
49	51	4	30	FF	FF	1179313	636853011512541612	Record
99	42	4	B0	1	A0	1179329	636853011512701615	Record
99	42	4	E0	0	0	1179345	636853011512871541	Record
0	0	4	40	FF	FF	1179362	636853011513041230	Record
0	0	4	30	FF	FF	1179379	636853011513201241	Record
0	0	4	B0	1	A0	1179396	636853011513371463	Record
0	0	4	E0	0	0	1179413	636853011513541247	Record
0	0	4	40	FF	FF	1179429	636853011513701463	Record
0	0	4	30	FF	FF	1179446	636853011513871559	Record
0	0	4	B0	1	A0	1179462	636853011514041171	Record
0	0	4	E0	0	0	1179480	636853011514205544	Record
0	0	4	40	FF	FF	1179496	636853011514375449	Record
0	0	4	30	FF	FF	1179512	636853011514546844	Record
0	0	4	B0	1	A0	1179530	636853011514705800	Record
0	0	4	E0	0	0	1179546	636853011514876409	Record
0	0	4	40	FF	FF	1179563	636853011515041787	Record
0	0	4	30	FF	FF	1179579	636853011515211170	Record
0	0	4	B0	1	A0	1179596	636853011515377377	Record
0	0	4	E0	0	0	1179613	636853011515536362	Record
0	0	4	40	FF	FF	1179629	636853011515706445	Record
0	0	4	30	FF	FF	1179646	636853011515871946	Record
0	0	4	B0	1	A0	1179663	636853011516051169	Record
0	0	4	E0	0	0	1179679	636853011516221202	Record
0	0	4	40	FF	FF	1179697	636853011516376661	Record
49	51	4	30	FF	FF	1179713	636853011516551304	Record
49	51	4	B0	1	A0	1179729	636853011516721209	Record
99	42	4	E0	0	0	1179746	636853011516871236	Record
99	42	4	40	FF	FF	1179763	636853011517041531	Record
0	0	4	30	FF	FF	1179780	636853011517211194	Record
0	0	4	B0	1	A0	1179796	636853011517381293	Record
0	0	4	E0	0	0	1179813	636853011517546828	Record
0	0	4	40	FF	FF	1179830	636853011517715834	Record
0	0	4	30	FF	FF	1179846	636853011517876274	Record
0	0	4	B0	1	A0	1179863	636853011518045832	Record
0	0	4	E0	0	0	1179880	636853011518211171	Record
0	0	4	40	FF	FF	1179897	636853011518391173	Record
0	0	4	30	FF	FF	1179913	636853011518546427	Record
0	0	4	B0	1	A0	1179930	636853011518721229	Record
0	0	4	E0	0	0	1179947	636853011518876932	Record
0	0	4	40	FF	FF	1179964	636853011519041603	Record
0	0	4	30	FF	FF	1179978	636853011519196878	Record
0	0	4	B0	1	A0	1179996	636853011519367205	Record
0	0	4	E0	0	0	1180012	636853011519531210	Record
0	0	4	40	FF	FF	1180028	636853011519696902	Record
0	0	4	30	FF	FF	1180045	636853011519871198	Record
0	0	4	B0	1	A0	1180061	636853011520031210	Record
0	0	4	E0	0	0	1180079	636853011520201205	Record
0	0	4	40	FF	FF	1180095	636853011520365810	Record
0	0	4	30	FF	FF	1180112	636853011520541168	Record
49	51	4	B0	1	A0	1180129	636853011520696414	Record
49	51	4	E0	0	0	1180145	636853011520871214	Record
99	42	4	40	FF	FF	1180163	636853011521041216	Record
99	42	4	30	FF	FF	1180179	636853011521201168	Record
0	0	4	B0	1	A0	1180195	636853011521363137	Record
0	0	4	E0	0	0	1180212	636853011521526422	Record
0	0	4	40	FF	FF	1180229	636853011521701230	Record
0	0	4	30	FF	FF	1180246	636853011521871202	Record
0	0	4	B0	1	A0	1180262	636853011522031374	Record
0	0	4	E0	0	0	1180278	636853011522191720	Record
0	0	4	40	FF	FF	1180296	636853011522371179	Record
0	0	4	30	FF	FF	1180312	636853011522541303	Record
0	0	4	B0	1	A0	1180328	636853011522701199	Record
0	0	14	E0	0	0	1180346	636853011522871228	RecordStandby
0	0	14	40	FF	FF	1180362	636853011523041172	RecordStandby
0	0	14	30	FF	FF	1180379	636853011523211170	RecordStandby
0	0	14	B0	1	80	1180396	636853011523371346	RecordStandby
0	0	14	E0	0	0	1180412	636853011523536122	RecordStandby
0	0	14	40	FF	FF	1180429	636853011523701490	RecordStandby
0	0	14	30	FF	FF	1180446	636853011523871168	RecordStandby
0	0	14	B0	1	80	1180463	636853011524031168	RecordStandby
0	0	14	E0	0	0	1180479	636853011524201196	RecordStandby
0	0	14	40	FF	FF	1180495	636853011524371206	RecordStandby
0	0	14	30	FF	FF	1180513	636853011524535729	RecordStandby
0	0	14	B0	1	80	1180529	636853011524704794	RecordStandby
49	51	14	E0	0	0	1180546	636853011524874886	RecordStandby
49	51	14	40	FF	FF	1180563	636853011525046112	RecordStandby
99	42	14	30	FF	FF	1180579	636853011525211173	RecordStandby
99	42	14	B0	1	80	1180596	636853011525374859	RecordStandby
0	0	14	E0	0	0	1180612	636853011525541206	RecordStandby
0	0	14	40	FF	FF	1180630	636853011525706072	RecordStandby
0	0	14	30	FF	FF	1180646	636853011525871441	RecordStandby
0	0	14	B0	1	80	1180663	636853011526041206	RecordStandby
0	0	14	E0	0	0	1180680	636853011526201293	RecordStandby
0	0	14	40	FF	FF	1180696	636853011526375567	RecordStandby
0	0	14	30	FF	FF	1180712	636853011526541205	RecordStandby
0	0	14	B0	1	80	1180730	636853011526711201	RecordStandby
0	0	14	E0	0	0	1180746	636853011526876169	RecordStandby
0	0	14	40	FF	FF	1180764	636853011527041200	RecordStandby
0	0	14	30	FF	FF	1180780	636853011527204915	RecordStandby
0	0	14	B0	1	80	1180796	636853011527366232	RecordStandby
0	0	14	E0	0	0	1180813	636853011527541574	RecordStandby
0	0	14	40	FF	FF	1180830	636853011527705895	RecordStandby
0	0	14	30	FF	FF	1180847	636853011527875040	RecordStandby
0	0	14	B0	1	80	1180863	636853011528041224	RecordStandby
0	0	14	E0	0	0	1180879	636853011528205845	RecordStandby
0	0	14	40	FF	FF	1180897	636853011528376075	RecordStandby
0	0	14	30	FF	FF	1180913	636853011528546047	RecordStandby
0	0	14	B0	1	80	1180930	636853011528706460	RecordStandby
0	0	14	E0	0	0	1180947	636853011528871188	RecordStandby
49	51	14	40	FF	FF	1180963	636853011529046286	RecordStandby
49	51	14	30	FF	FF	1180981	636853011529211165	RecordStandby
99	42	14	B0	1	80	1180997	636853011529376828	RecordStandby
99	42	14	E0	0	0	1181014	636853011529541169	RecordStandby
0	0	14	40	FF	FF	1181030	636853011529705072	RecordStandby
0	0	14	30	FF	FF	1181046	636853011529875791	RecordStandby
0	0	14	B0	1	80	1181064	636853011530036353	RecordStandby
0	0	14	E0	0	0	1181080	636853011530206347	RecordStandby
0	0	14	40	FF	FF	1181096	636853011530382315	RecordStandby
0	0	14	30	FF	FF	1181114	636853011530541237	RecordStandby
0	0	14	B0	1	80	1181130	636853011530711185	RecordStandby
0	0	14	E0	0	0	1181147	636853011530881174	RecordStandby
0	0	14	40	FF	FF	1181164	636853011531046736	RecordStandby
